4.0999999 -0.32906026 3.5183806 5.2580485 61.895012 67.153061 
4.1500001 -0.15076593 3.5991611 1.1116797 64.769806 65.881485 
4.1999998 0.029398544 3.5927918 0.042346396 64.540764 64.583107 
4.25 0.20705716 3.4993494 2.093266 61.22723 63.320496 
4.3000002 0.37795919 3.3237031 6.9168715 55.235008 62.151882 
4.3499999 0.5382024 3.0747383 13.854114 47.270081 61.124191 
4.4000001 0.68440181 2.7640016 22.069857 38.198524 60.268379 
4.4499998 0.81378341 2.4041431 30.698185 28.899519 59.597706 
4.5 0.92420387 2.0075245 38.95792 20.150774 59.108696 
4.5500002 1.014109 1.5852333 46.21909 12.564823 58.783913 
4.5999999 1.0824558 1.146584 52.022209 6.5732741 58.595486 
4.6500001 1.1286206 0.6990667 56.065117 2.4434712 58.508591 
4.6999998 1.1523144 0.24863131 58.175365 0.30908763 58.484455 
4.75 1.1535172 -0.19981417 58.283096 0.19962852 58.482723 
4.8000002 1.1324406 -0.6418004 56.403778 2.0595386 58.463318 
4.8499999 1.0895219 -1.0726769 52.634895 5.7531781 58.388073 
4.9000001 1.0254472 -1.4870524 47.165775 11.056625 58.222401 
4.9499998 0.94120014 -1.8783721 40.295792 17.641409 57.937202 
5 0.83812571 -2.2387118 32.451984 25.059155 57.511135 
5.0500002 0.71799839 -2.5588756 24.193842 32.73922 56.933064 
5.0999999 0.58307517 -2.8288548 16.192205 40.0121 56.204304 
5.1500001 0.43611744 -3.0386565 9.1729403 46.167164 55.340103 
5.1999998 0.28036302 -3.1794083 3.826405 50.543186 54.369591 
5.25 0.11944033 -3.24455 0.69820303 52.635525 53.333729 
5.3000002 -0.042773679 -3.2308373 0.089636125 52.191547 52.281185 
5.3499999 -0.20233561 -3.1389003 1.9992107 49.263474 51.262684 
5.4000001 -0.35543081 -2.9731991 6.1253271 44.199566 50.32489 
5.4499998 -0.49855116 -2.7413917 11.928927 37.576141 49.50507 
5.5 -0.62863022 -2.4532931 18.734293 30.093237 48.82753 
5.5500002 -0.74312156 -2.1196961 25.836708 22.465557 48.302265 
5.5999999 -0.84002018 -1.7513109 32.590115 15.335451 47.925568 
5.6500001 -0.91783786 -1.3580046 38.461185 9.2208824 47.682068 
5.6999998 -0.97554976 -0.94840175 43.050133 4.4973292 47.547462 
5.75 -1.0125293 -0.5298301 46.087715 1.4035996 47.491318 
5.8000002 -1.0284878 -0.10853214 47.420761 0.058896124 47.479656 
5.8499999 -1.0234295 0.30994982 46.99683 0.48034441 47.477173 
5.9000001 -0.99762809 0.72030628 44.854927 2.5942059 47.449135 
5.9499998 -0.95162642 1.1169943 41.124783 6.2383809 47.363163 
6 -0.88625884 1.493847 36.033154 11.157895 47.191048 
6.0500002 -0.80268908 1.8438343 29.912035 16.998625 46.91066 
6.0999999 -0.70245504 2.15904 23.200686 23.30727 46.507954 
6.1500001 -0.58750778 2.4309113 16.432182 29.546648 45.978832 
6.1999998 -0.46023154 2.650794 10.196931 35.133545 45.330475 
6.25 -0.32342979 2.8107111 5.0812082 39.500484 44.581696 
6.3000002 -0.18026921 2.9042656 1.5880449 42.173794 43.761837 
6.3499999 -0.034178741 2.9274871 0.057235554 42.850903 42.908138 
6.4000001 0.11128797 2.879425 0.6062395 41.455444 42.061684 
6.4499998 0.25261006 2.7623353 3.1101885 38.152481 41.262669 
6.5 0.38645488 2.5814102 7.2273965 33.318394 40.545792 
6.5500002 0.50980991 2.3441286 12.461945 27.474697 39.936642 
6.5999999 0.62007564 2.0593879 18.244219 21.205393 39.449612 
6.6500001 0.71511447 1.7366191 24.008217 15.07923 39.087448 
6.6999998 0.79325771 1.3850533 29.250309 9.5918627 38.842171 
6.75 0.85328263 1.0132351 33.563683 5.1332273 38.696911 
6.8000002 0.89437163 0.62881428 36.651123 1.977037 38.628159 
6.8499999 0.91606748 0.23857801 38.323471 0.28459734 38.60807 
6.9000001 0.918235 -0.15133491 38.492104 0.11451127 38.606617 
6.9499998 0.9010362 -0.53511661 37.161804 1.4317491 38.593552 
7 0.86492246 -0.90694386 34.427486 4.1127357 38.540222 
7.0500002 0.81064326 -1.2606739 30.474827 7.9464936 38.421322 
7.0999999 0.73926753 -1.5896497 25.581699 12.634931 38.216629 
7.1500001 0.65221095 -1.8866706 20.115107 17.79763 37.912739 
